USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
13671,99999,BEITOSTOLEN,NO,,,+61.233,+008.933,+0828.0,19730101,19801105
13680,99999,LEIRIN,NO,,ENFG,+61.016,+009.288,+0822.0,19881014,20181010
13690,99999,ABJORSBRATEN,NO,,,+60.917,+009.283,+0639.0,19881001,20171230
13700,99999,SKABU,NO,,,+61.517,+009.400,+0928.0,19730101,20181010
13710,99999,LOKEN I VOLBU,NO,,,+61.117,+009.067,+0521.0,19730101,20181010
13720,99999,NESBYEN-SKOGLUND,NO,,,+60.567,+009.133,+0167.0,19730101,20040121
13730,99999,NESBYEN-TODOKK,NO,,,+60.567,+009.133,+0166.0,19730101,20181010
13740,99999,VEST-TORPA II,NO,,,+60.933,+010.033,+0542.0,19810501,20181010
13741,99999,,,,,,,,19730101,19790810
13743,99999,FAGERNES/LEIRIN   &,NO,,,+61.000,+009.300,+0822.0,19880105,19880913
13750,99999,KVITFJELL,NO,,,+61.467,+010.133,+1028.0,19730101,20181010
13755,99999,GULLFAX (PLATFORM),NO,,ENGC,+61.033,+002.033,+0010.0,19891115,20181010
13760,99999,GULSVIK II,NO,,,+60.383,+009.600,+0142.0,19730101,20181010
13780,99999,LILLEHAMMER-SAETHERENGEN,NO,,,+61.100,+010.467,+0239.0,19730101,20181010
13790,99999,SOR-NESSET,NO,,,+61.883,+010.150,+0739.0,19730101,20051209
13800,99999,VENABU,NO,,,+61.650,+010.117,+0930.0,19850110,20181010
13801,99999,KITTILBU,NO,,,+61.167,+009.967,+0816.0,19741114,19840827
13810,99999,APELSVOLL,NO,,,+60.700,+010.867,+0264.0,20111003,20181010
13820,99999,KISE,NO,,,+60.767,+010.800,+0128.0,19730101,20181010
13830,99999,EVENSTAD-DIH,NO,,,+61.400,+011.080,+0255.0,19730101,20181003
13839,99999,HAMAR / STAFSBERG,NO,,ENHA,+60.817,+011.067,+0223.0,19870205,19900222
13840,99999,GARDERMOEN,NO,,ENGM,+60.194,+011.100,+0207.6,19400511,20181010
13850,99999,HAMER,NO,,,+60.817,+011.067,+0222.3,20061024,20181010
13860,99999,HAMAR II,NO,,,+60.800,+011.100,+0132.0,20090701,20181010
13870,99999,FAVANG,NO,,,+61.450,+010.183,+0200.0,20110929,20181010
13890,99999,RENA AP,NO,,,+61.183,+011.367,+0255.7,19730101,20181010
13910,99999,FLISA,NO,,,+60.617,+012.017,+0188.0,19730101,20050331
13920,99999,FLISA II,NO,,,+60.617,+012.017,+0185.0,20050218,20181010
13930,99999,DREVSJO,NO,,,+61.883,+012.033,+0673.5,19730101,20181010
13970,99999,TRYSIL VEGSTASJON,NO,,,+61.300,+012.267,+0361.4,19730101,20181010
14000,99999,EKOFISK,NO,,,+56.550,+003.217,+0048.8,19981223,20181010
14010,99999,FRIGG,NO,,,+59.983,+002.250,+0048.0,20010601,20070307
14030,99999,UTSIRA FYR,NO,,,+59.300,+004.867,+0056.3,19280102,20181010
14033,99999,EKOFISK OIL PLTFRM,NO,,ENEK,+56.550,+003.250,+0048.8,19810506,20181010
14035,99999,KARMOY,NO,,,+59.350,+005.217,+0023.0,19751101,19840807
14060,99999,SLATTEROY FYR,NO,,,+59.917,+005.067,+0016.0,19730101,20181010
14080,99999,KARMOY,NO,,ENHD,+59.345,+005.208,+0026.2,19840909,20181010
14090,99999,SKUDENES,NO,,,+59.150,+005.250,+0007.0,20050218,20051028
14110,99999,KVITSOY - NORDBO,NO,,,+59.067,+005.417,+0022.0,20050612,20181010
14120,99999,OBRESTAD,NO,,,+58.650,+005.567,+0026.0,19730101,20181010
14130,99999,SAERHEIM,NO,,,+58.750,+005.650,+0087.0,20110928,20181010
14140,99999,ROVER,NO,,,+59.433,+005.067,+0025.0,19890520,20181010
14150,99999,SOLA,NO,,ENZV,+58.877,+005.638,+0008.8,19400410,20181010
14160,99999,STAVANGER VAALAND,NO,,,+58.950,+005.733,+0072.0,20080724,20181010
14170,99999,NEDRE VATS,NO,,,+59.483,+005.750,+0065.0,19730103,20181010
14180,99999,AUSTEVOLL,NO,,,+60.017,+005.200,+0032.0,19730101,20181010
14190,99999,LIARVATN,NO,,,+59.050,+006.117,+0300.0,20100702,20181010
14211,99999,INDRE MATRE,NO,,,+59.850,+006.000,+0024.0,20020314,20020314
14220,99999,FISTER SIGMUNDSTAD,NO,,,+59.167,+006.033,+0025.0,20070605,20181010
14230,99999,FISTER-TONNEVIK,NO,,,+59.167,+006.050,+0050.0,19730101,20070529
14240,99999,SAUDA,NO,,,+59.650,+006.367,+0006.0,19730101,20181010
14250,99999,EIK HOVE,NO,,,+58.517,+006.517,+0066.0,19730101,20181010
14260,99999,EIGEROYA,NO,,,+58.433,+005.867,+0049.0,20040425,20181010
14270,99999,LISTA FYR,NO,,,+58.117,+006.567,+0014.0,19280101,20181010
14280,99999,LISTA,NO,,ENLI,+58.099,+006.626,+0008.8,19730101,20070813
14281,99999,ULA OIL PLATFORM,NO,,ENLA,+59.111,+002.846,+0094.0,20130806,20181010
14300,99999,MANDAL II,NO,,,+58.017,+007.450,+0138.0,19730101,20181010
14310,99999,SIRDAL-SINNES,NO,,,+58.933,+006.917,+0557.0,20070806,20181010
14320,99999,SIRDAL-TJORHOM,NO,,,+58.883,+006.850,+0500.0,19741114,20100331
14321,99999,FIDJELAND,NO,,,+58.967,+006.933,+0568.0,20070307,20070307
14330,99999,MIDTLAEGER,NO,,,+59.833,+006.983,+1081.0,19730101,20150528
14340,99999,VAAGSLI,NO,,,+59.767,+007.367,+0822.0,20040406,20181010
14350,99999,HAUKELISETER TESTFELT,NO,,,+59.817,+007.217,+0989.5,19850111,20181010
14360,99999,LINDESNES FYR,NO,,,+57.983,+007.050,+0013.0,19730101,20181010
14390,99999,KONSMO-HOYLAND,NO,,,+58.250,+007.442,+0260.0,19730101,20181010
14400,99999,BLASJO,NO,,,+59.333,+006.867,+1104.6,19730101,20181010
14410,99999,HOVDEN-LUNDANE,NO,,,+59.583,+007.383,+0836.0,19830101,20181010
14420,99999,BYGLANDSFJORD,NO,,,+58.667,+007.800,+0211.0,19730101,20181010
14440,99999,VALLE,NO,,,+59.200,+007.517,+0302.0,20110926,20181010
14450,99999,SKAFSA,NO,,,+59.450,+008.000,+0077.0,19730101,19891113
14460,99999,OYFJELL-TROVATN,NO,,,+59.567,+008.200,+0714.0,19830101,20040731
14470,99999,HOYDALSMO II,NO,,,+59.500,+008.200,+0562.0,20061121,20181010
14480,99999,OKSOY FYR,NO,,,+58.067,+008.050,+0008.0,19490101,20181010
14490,99999,GJERSTAD,NO,,,+58.867,+009.033,+0032.0,20120105,20181010
14500,99999,MOSSTRAND II,NO,,,+59.833,+008.183,+0977.0,19730101,20181010
14520,99999,KJEVIK,NO,,ENCN,+58.204,+008.085,+0017.4,19400501,20181010
14530,99999,HYNNEKLEIV,NO,,,+58.600,+008.417,+0162.0,20120105,20181010
14550,99999,TVEITSUND,NO,,,+59.033,+008.517,+0252.0,19730101,20181010
14590,99999,NELAUG,NO,,,+58.650,+008.633,+0142.0,19730101,20181010
14600,99999,GULLHOLMEN,NO,,,+59.433,+010.583,+0014.0,20121102,20181010
14610,99999,,,,,,,,19730101,19740930
14611,99999,GAUSTATOPPEN,NO,,,+59.850,+008.650,+1803.7,20140605,20181010
14620,99999,PORSGRUNN,NO,,,+59.083,+009.667,+0090.0,20130729,20181010
14630,99999,AS,NO,,,+59.650,+010.767,+0089.0,20110929,20181010
14640,99999,LANDVIK,NO,,,+58.333,+008.517,+0006.0,20110928,20181010
14650,99999,TORUNGEN FYR,NO,,,+58.400,+008.783,+0015.0,19730101,20181010
14660,99999,KJELLER AP,NO,,,+59.967,+011.033,+0109.0,20110928,20181010
14670,99999,LYNGOR FYR,NO,,,+58.633,+009.150,+0005.0,19730101,20181010
14680,99999,KONGSVINGER,NO,,,+60.183,+012.000,+0148.0,20061003,20181010
14690,99999,HONEFOSS-HOYBY,NO,,,+60.167,+010.250,+0140.0,20050719,20181010
14700,99999,GVARV,NO,,,+59.383,+009.200,+0093.0,19730101,20160315
14703,99999,NOTODDEN,NO,,ENNO,+59.566,+009.212,+0019.2,19901019,20181010
14710,99999,VEGGLI II,NO,,,+60.050,+009.150,+0275.0,20061003,20181010
14730,99999,KONGSBERG BRANNSTASJON,NO,,,+59.617,+009.633,+0173.0,20040510,20181010
14740,99999,LYNGDAL I NUMEDAL,NO,,,+59.900,+009.533,+0294.0,19730101,20060831
14750,99999,SKIEN-GEITERYGGEN,NO,,ENSN,+59.183,+009.567,+0141.0,19850717,20050411
14760,99999,JOMFRULAND FYR,NO,,,+58.850,+009.550,+0005.0,19730101,20181010
14770,99999,KONNERUD,NO,,,+59.717,+010.150,+0193.0,19730101,20181010
14780,99999,SVENNER LH,NO,,,+58.967,+010.150,+0015.0,19730101,20181010
14800,99999,DRAMMEN BERSKOG,NO,,,+59.750,+010.133,+0008.0,20050218,20181010
14810,99999,MELSOM,NO,,,+59.233,+010.350,+0026.0,19740519,20181010
14820,99999,FERDER LH,NO,,,+59.033,+010.517,+0007.7,19310101,20181010
14825,99999,TORP,NO,,ENTO,+59.187,+010.259,+0087.2,20050329,20181010
14830,99999,TORP,NO,,,+59.183,+010.267,+0088.0,19730101,20100310
14840,99999,AURSKOG,NO,,,+59.917,+011.583,+0128.0,19730101,20181010
14843,99999,OSEBERG,NO,,ENOA,+59.317,+010.450,+0015.0,19901019,20181010
14850,99999,DANDE-GALLEBERG,NO,,,+59.617,+010.217,+0060.0,20110928,20181010
14860,99999,ASKER,NO,,,+59.850,+010.433,+0163.0,20040510,20181010
14870,99999,ALNA,NO,,,+59.933,+010.833,+0090.0,20040924,20150601
14880,99999,HAKADAL,NO,,,+60.117,+010.833,+0170.0,19400407,20181010
14881,99999,STATFJORD B OIL PLATFORM,NO,,ENFB,+61.206,+001.829,+0142.0,20101123,20181010
14890,99999,BJORNHOLT,NO,,,+60.050,+010.683,+0360.0,20110928,20181010
14900,99999,TRYVANNSHOGDA,NO,,,+59.983,+010.683,+0528.0,19730101,20181010
14920,99999,OSLO-BLINDERN,NO,,,+59.950,+010.717,+0097.0,19730803,20181010
14930,99999,SARPSBORG,NO,,,+59.283,+011.117,+0057.0,20040510,20181010
14940,99999,RYGGE,NO,,ENRY,+59.379,+010.786,+0053.0,19730101,20181010
14950,99999,STROMTANGEN FYR,NO,,,+59.150,+010.833,+0010.0,20040406,20181010
14960,99999,HOLAND-FOSSER,NO,,,+59.817,+011.483,+0154.0,19730101,20071020
14965,99999,,,,,,,,19750426,19750514
14970,99999,PRESTEBAKKE,NO,,,+59.000,+011.533,+0157.0,19730101,20100409
14980,99999,MAGNOR,NO,,,+59.967,+012.217,+0153.0,19830101,20050831
14981,99999,,,,,,,,19730101,19780221
14983,99999,STATFJORD OIL RIG &,NO,,,,,,19821204,19841127
14990,99999,VAEROY,NO,,,,,,19860916,19900322
14993,99999,VAEROY,NO,,ENVY,,,,19880105,19900716
15000,99999,RAKKESTAD,NO,,,+59.383,+011.383,+0100.0,20090708,20091216
20001,99999,LJUNGBYHED,SW,,ESTL,+56.083,+013.213,+0042.7,20040510,20181010
20120,99999,RITSEM,SW,,,+67.733,+017.467,+0521.0,19810801,20050924
20130,99999,RITSEM,SW,,,+67.733,+017.467,+0542.7,20010601,20181010
20180,99999,SUORVA,SW,,,+67.533,+018.233,+0415.0,19350101,19381231
20190,99999,KATTERJAKK A,SW,,,+68.417,+018.167,+0516.0,20081027,20181010
20200,99999,KATTERJAKK,SW,,,+68.417,+018.167,+0517.0,19770701,20181010
20220,99999,ABISKO,SW,,,+68.350,+018.817,+0394.0,20011107,20051228
20230,99999,TORNEHAMN (AUT),SW,,,+68.433,+018.633,+0512.0,19860427,20050526
20240,99999,STORA SJOFALLET,SW,,,+67.500,+018.300,+0425.0,20010601,20181010
20260,99999,ALUOKTA,SW,,,+67.317,+018.883,+0385.0,20021023,20050930
20290,99999,TARFALA,SW,,,+67.917,+018.600,+1146.0,20010601,20181010
20310,99999,RENSJON,SW,,,+68.067,+019.833,+0493.0,20010601,20181010
20320,99999,TORNETRASK LAKE,SW,,,+68.217,+019.717,+0393.0,19770701,20030909
20360,99999,NIKKALUOKTA,SW,,,+67.850,+019.033,+0468.0,19770701,20181010
20380,99999,LATNIVAARA,SW,,,+67.250,+020.267,+0453.0,20010601,20181010
20430,99999,ESRANGE,SW,,,+67.933,+021.067,+0341.0,19940301,19990630
20440,99999,KIRUNA,SW,,ESNQ,+67.822,+020.337,+0459.6,19770701,20181010
20450,99999,KIRUNA-SOL,SW,,,+67.833,+020.417,+0424.0,19950401,20030922
20480,99999,MALMBERGET,SW,,,+67.167,+020.667,+0375.0,19350101,19910505
20490,99999,GALLIVARE,SW,,ESNG,+67.132,+020.815,+0313.0,19790803,20181010
20500,99999,RIKSGRANSEN,SW,,,+68.417,+018.117,+0508.0,19350101,19770630
20510,99999,KARESUANDO,SZ,,,+68.450,+022.500,+0327.1,19550101,19591231
20520,99999,KVIKKJOKK         &,SW,,,+66.950,+017.750,+0337.0,19550101,19770630
20530,99999,MALMBERGET,SW,,,+67.133,+020.667,+0365.0,19550101,19770630
20540,99999,NEDRE SOPPERO,SW,,,+68.050,+021.750,+0360.0,19550101,20160421
20550,99999,NAIMAKKA,SW,,,+68.683,+021.533,+0402.0,19730101,20181010
20560,99999,STENSELE,SZ,,,+65.067,+017.167,+0330.1,19550101,19591231
20570,99999,KALLAX/LULEA (AFB),SW,,ESPA,+65.550,+022.133,+0017.0,19550101,19770630
20580,99999,HAPARANDA         &,SW,,,+65.833,+024.150,+0007.0,19730101,19770630
20590,99999,GADDEDE,SW,,,+64.500,+014.133,+0318.0,19550101,19770630
20600,99999,NAIMAKKA,SW,,,+68.683,+021.533,+0403.0,19550101,20041021
20620,99999,OSTERSUND FROSON AB,SW,,,+63.183,+014.500,+0376.0,19550101,20050815
20630,99999,ASELE,SW,,,+64.167,+017.367,+0329.0,19550101,19770630
20640,99999,SAITTAROVA,SW,,,+67.333,+022.233,+0240.0,19730101,20181010
20650,99999,SVEG              &,SW,,,+62.033,+014.367,+0360.0,19550101,19770630
20660,99999,SUNDSVALL/HARNOSAND,SW,,ESNN,+62.533,+017.450,+0004.0,19550101,19770630
20670,99999,SARNA,SW,,,+61.683,+013.133,+0505.0,19550103,19770630
20680,99999,DELSBO,SW,,,+61.800,+016.567,+0093.0,19350101,19770630
20690,99999,SODERHAMN (SWE-AFB),SW,,ESCL,+61.267,+017.100,+0026.0,19550101,19770630
20700,99999,GUSTAVSFORS       &,SW,,,+60.150,+013.800,+0198.0,19730101,19770630
20710,99999,NORRKOPING-SOL,SW,,,+58.583,+016.150,+0058.0,19550101,19591231
20711,99999,BORLANGE,SW,,,+60.417,+015.517,+0153.0,19730101,19730121
20720,99999,PARKALOMPOLO,SW,,,+67.733,+022.833,+0313.0,20010601,20181001
20730,99999,KARLSTAD          &,SW,,ESSQ,+59.367,+013.467,+0046.0,19550101,19770630
20740,99999,OREBRO/EKEBY,SW,,,+59.267,+015.333,+0033.0,19730101,19770630
20750,99999,VASTERAS/HASSLO AFB,SW,,ESCD,+59.583,+016.633,+0006.0,19730101,19770630
20760,99999,UPPSALA           &,SW,,ESCM,+59.883,+017.600,+0021.0,19730101,19770630
20770,99999,STOCKHOLM/BROMMA  &,SW,,ESSB,+59.350,+017.950,+0015.0,19550101,19770630
20790,99999,SATENAS (SWE-AFB),SW,,ESIB,+58.433,+012.700,+0054.0,19730101,19770630
20800,99999,KARESUANDO,SW,,,+68.450,+022.450,+0331.0,19350101,20120831
20810,99999,KARESUANDO,SW,,,+68.450,+022.450,+0330.0,19550101,20181010
20820,99999,LANDSORT          &,SW,,,+58.750,+017.867,+0032.0,19730101,19770630
20830,99999,GOTSKA SANDON     &,SW,,,+58.400,+019.200,+0012.0,19730101,19770630
20840,99999,LANNAVAARA        &,SW,,,+68.050,+022.000,+0360.0,19550101,20040507
20850,99999,RANGEDALA (AUTO),SW,,,+57.717,+013.117,+0259.0,19730101,19770630
20860,99999,LAINIO,SW,,,+67.767,+022.350,+0317.0,19550101,20050317
20870,99999,JONKOPING         &,SW,,ESSJ,+57.767,+014.083,+0226.0,19550101,19770630
20880,99999,KOMPELUSVAARA,SW,,,+67.083,+022.217,+0263.0,19730101,20020521
20890,99999,OLANDS NORRA UDDE &,SW,,,+57.367,+017.100,+0004.0,19730101,19770630
20900,99999,VISBY             &,SW,,ESSV,+57.667,+018.350,+0051.0,19550101,19770630
20910,99999,VISBY-SOL,SW,,,+57.667,+018.350,+0049.0,19730101,19770630
20920,99999,MUODOSLOMPOLO,SW,,,+67.950,+023.467,+0240.0,19730101,20040917
20930,99999,VAXJO             &,SW,,,+56.867,+014.800,+0166.0,19730101,19770630
20940,99999,UNGSKAR,SW,,,+56.033,+015.800,+0001.0,19550101,19770630
20950,99999,PAJALA,SW,,,+67.200,+023.383,+0171.0,19550101,20181010
20960,99999,PAJALA,SW,,,+67.217,+023.400,+0168.0,19550101,20080218
20970,99999,MALMO /BULLTOFTON,SZ,,,+55.600,+013.067,+0014.9,19550101,19740702
20980,99999,MALMO/STURUP,SW,,ESMS,+55.550,+013.367,+0072.0,19730101,19770630
20990,99999,YSTAD             &,SW,,,+55.433,+013.833,+0034.0,19730101,19770630
21000,99999,NAIMAKKA,SW,,,+68.683,+021.533,+0403.0,19730101,19770630
21010,99999,HEMAVAN,SW,,ESUT,+65.806,+015.083,+0458.1,19730102,20181010
21020,99999,STEKENJOKK,SW,,,+65.100,+014.517,+1036.0,19581101,20181010
21030,99999,HEMAVAN-GIEREVARTO,SW,,,+65.783,+015.067,+0793.0,19871118,20181010
21040,99999,HEMAVAN,SW,,,+65.817,+015.083,+0485.0,19770701,20080218
21050,99999,ABELVATTNET,SW,,,+65.533,+014.983,+0670.0,19730101,20040221
21060,99999,JOKKMOKK (SWE-AFB),SW,,,+66.600,+019.833,+0256.0,19730101,19770630
21080,99999,KLIMPFJALL,SW,,,+65.067,+014.800,+0593.0,19770701,20050921
21090,99999,ABRAUR,SW,,,+65.900,+019.100,+0342.0,19730102,19770630
21100,99999,GIELAS,SW,,,+65.333,+015.067,+0577.0,19870518,20181010
21110,99999,VIDSEL (SWE-AFB),SW,,ESPE,+65.867,+020.133,+0180.0,19730102,19770630
21120,99999,SYLARNA,SW,,,+63.050,+012.267,+1035.0,19770701,20040821
21140,99999,NORRAKER,SW,,,+64.450,+015.600,+0346.0,19750807,19770630
21150,99999,STORLIEN-VISJOVALE&,SW,,,+63.300,+012.133,+0640.0,19550101,19770630
21160,99999,MORSIL,SW,,,+63.317,+013.650,+0400.0,19730101,20050221
21170,99999,NORDMALING,SW,,,+63.567,+019.500,+0006.0,19550101,19770630
21180,99999,DIKANAS/SKANSNAS,SW,,,+65.317,+016.033,+0525.0,19730101,20050121
21190,99999,KVIKKJOKK ARRENJARKA,SW,,,+66.883,+018.017,+0320.0,19730101,20181007
21200,99999,KVIKKJOKK-ARRENJARKA,SW,,,+66.883,+018.017,+0315.0,19350101,20130331
21205,99999,STORUMAN,SW,,,+64.950,+017.700,+0279.0,20050419,20181010
21210,99999,MIERKENIS,SW,,,+66.683,+016.117,+0615.0,20010601,20181010
21220,99999,STENUDDEN,SW,,,+66.533,+017.667,+0453.0,19790802,20040321
21230,99999,JAKKVIK,SW,,,+66.317,+017.100,+0552.0,19730101,20160421
21240,99999,ARJEPLOG,SW,,,+66.050,+017.833,+0432.0,19770405,20181010
21250,99999,OSTMARK,SW,,,+60.317,+012.700,+0178.0,19730101,19770630
21260,99999,GUNNARN,SW,,,+65.017,+017.700,+0251.0,19730101,20081231
21270,99999,STENSELE,SW,,,+65.067,+017.167,+0327.0,19310103,20050823
21280,99999,GUNNARN,SW,,ESPD,+65.000,+017.700,+0283.0,19730101,20130402
21290,99999,GUNNARN SOL (AUT),SW,,,+64.967,+017.700,+0278.0,19730101,19861125
21300,99999,ROPARUDDEN,SW,,,+66.483,+016.417,+0481.0,19730101,20160421
21310,99999,ARVIKA,SW,,,+59.667,+012.583,+0075.0,19730101,19770630
21330,99999,SNAVLUNDA,SW,,,+58.967,+014.900,+0144.0,19730101,19770630
21350,99999,BURESJON,SW,,,+65.567,+017.867,+0393.0,19730101,20181010
21360,99999,STORBERG,SW,,,+65.500,+018.950,+0454.0,20030519,20040829
21380,99999,GRUNDKALLEN,SW,,,+60.500,+018.867,+0023.0,19730101,19770630
21410,99999,TJAKAAPE,SW,,,+66.317,+019.217,+0582.0,19730101,20181010
21420,99999,JOKKMOKK,SW,,ESNJ,+66.496,+020.147,+0275.5,19770701,20000510
21430,99999,PALJAMYREN,SW,,,+66.217,+019.133,+0570.0,19730101,20030731
21440,99999,ABRAUR,SW,,,+65.983,+018.933,+0374.0,19770701,20040626
21450,99999,TELLEJAUR,SW,,,+66.150,+019.633,+0436.0,20030725,20040322
21460,99999,VAJMAT,SW,,,+66.500,+019.683,+0324.0,20010701,20160421
21470,99999,MALA-BRANNAN,SW,,,+65.150,+018.600,+0363.0,19730101,20181010
21480,99999,NORRKOPING/BRAVALLA,SW,,ESCK,+58.617,+016.117,+0027.0,19730101,19770630
21490,99999,ARVIDSJAUR,SW,,,+65.600,+019.267,+0384.0,20010701,20181010
21500,99999,NYKOPING/SKAVST AFB,SW,,ESCJ,+58.783,+016.917,+0042.0,19730101,19770630
21510,99999,JOKKMOKK FPL,SW,,,+66.483,+020.167,+0275.0,19730101,20181010
21520,99999,SUDOK,SW,,,+66.300,+020.417,+0174.0,19730101,20050919
21540,99999,VIDSEL,SW,,ESPE,+65.875,+020.150,+0182.0,19770701,20181010
21550,99999,HAGSHULT (SWE-AFB),SW,,ESMV,+57.300,+014.133,+0169.0,19550101,19770630
21560,99999,STENSJON (AUT),SW,,,+63.967,+013.717,+0680.0,19770701,20031028
21580,99999,FALLFORS,SW,,,+65.133,+020.783,+0190.0,19790726,20020807
21590,99999,FALLFORS,SW,,ESUF,+65.120,+020.770,+0195.0,19960801,20050629
21600,99999,NATTAVAARA,SW,,,+66.750,+021.050,+0327.0,20010829,20050307
21610,99999,NATTAVAARA,SW,,,+66.750,+020.933,+0327.0,19730101,20181010
21620,99999,MARKARYD,SW,,,+56.467,+013.650,+0118.0,19730101,19770630
21630,99999,LJUNGBYHED(SWE-AFB),SW,,ESDA,+56.083,+013.233,+0043.0,19730101,19770630
21640,99999,PALKEM,SW,,,+66.383,+021.633,+0263.0,19730501,20030719
21660,99999,RONNEBY (SWE-AFB),SW,,ESDF,+56.267,+015.283,+0058.0,19730101,19770630
21670,99999,FALSTERBO (LGT-H),SW,,,+55.383,+012.817,+0005.0,19730101,19770630
21690,99999,HEDEN,SW,,ESPJ,+65.867,+021.450,+0036.0,20020530,20020801
21700,99999,SAVAST,SW,,,+65.750,+021.767,+0012.0,20101117,20160421
21710,99999,BODEN,SW,,,+65.817,+021.633,+0018.0,19790802,20181010
21720,99999,ALVSBYN,SW,,,+65.683,+020.967,+0050.0,19790710,19791123
21730,99999,ALVSBYN,SW,,,+65.667,+021.067,+0043.0,20010701,20181010
21740,99999,LAKATRASK,SW,,,+66.283,+021.133,+0186.0,20010701,20181010
21760,99999,PITE-RONNSKAR,SW,,,+65.033,+021.567,+0004.0,19970901,20181010
21810,99999,OVERKALIX SVARTBYN,SW,,,+66.267,+022.850,+0062.0,19960801,20181010
21820,99999,OVERKALIX,SW,,,+66.267,+022.833,+0047.0,19790803,20020602
21830,99999,LULEA-SOL,SW,,,+65.550,+022.117,+0032.0,20040802,20041020
21840,99999,PAHAROVA,SW,,,+66.817,+022.333,+0229.0,20010701,20181010
21850,99999,LULEA-KALLAX,SW,,,+65.550,+022.133,+0034.0,20010402,20011008
21860,99999,KALLAX,SW,,ESPA,+65.544,+022.122,+0019.8,19770701,20181010
21880,99999,RODKALLEN,SW,,,+65.317,+022.383,+0002.0,19730101,20181010
21900,99999,KORPILOMBOLO,SW,,,+66.850,+023.033,+0180.0,20010716,20040402
21910,99999,STORON,SW,,,+65.700,+023.100,+0004.0,20010701,20181010
21960,99999,HAPARANDA,SW,,,+65.833,+024.150,+0006.0,19310101,20121231
21970,99999,HAPARANDA,SW,,,+65.817,+024.117,+0016.0,20081027,20181010
21990,99999,YLINENJARVI,SW,,,+66.617,+023.467,+0132.0,20010701,20181010
22000,99999,EDEVIK,SW,,,+63.983,+012.867,+0425.0,19770701,20041225
22020,99999,TORNETRASK LAKE,SW,,,+68.217,+019.717,+0393.0,19730101,19770630
22040,99999,NIKKALUOKTA,SW,,,+67.850,+019.033,+0470.0,19730101,19770630
22060,99999,STORLIEN-STORVALLEN,SW,,,+63.283,+012.133,+0583.0,19350101,20130228
22070,99999,STORLIEN-VISJOVALEN A,SW,,,+63.283,+012.117,+0583.0,19730101,20181010
22090,99999,SYLARNA,SW,,,+63.050,+012.283,+1030.0,19730101,20181010
22100,99999,BLAHAMMAREN,SW,,,+63.183,+012.167,+1090.0,20100920,20181010
22120,99999,,,,,,,,19740519,19740519
22150,99999,ARESKUTAN,SW,,,+63.433,+013.083,+1280.0,19970901,20040822
22160,99999,MATTMAR,SW,,,+63.300,+013.883,+0365.0,19730101,20160421
22170,99999,ARE,SW,,,+63.367,+013.167,+0435.0,20010701,20160421
22180,99999,MORSIL,SW,,,+63.317,+013.650,+0400.0,19730105,20050924
22190,99999,GADDEDE A,SW,,,+64.500,+014.217,+0550.0,20080301,20181010
22210,99999,KORSVATTNET,SW,,,+63.833,+013.500,+0717.0,19971201,20181010
22220,99999,GADDEDE,SW,,,+64.500,+014.167,+0330.0,19770701,20080218
22230,99999,STEMSJON (AUT),SW,,,+63.967,+013.717,+0680.0,19730101,19770630
22240,99999,FOLLINGE-VAGSKALET,SW,,,+63.767,+014.433,+0475.0,20020609,20020609
22260,99999,OSTERSUND,SW,,ESNZ,+63.200,+014.500,+0376.0,19350101,20181010
22271,99999,KALIX,SW,,,+65.850,+023.133,+0007.0,20070307,20070307
22280,99999,EDEVIK,SW,,,+64.050,+012.950,+0453.0,19730101,19770630
22290,99999,OSTERSUND-SOL,SW,,,+63.200,+014.483,+0374.0,19970901,20050729
22300,99999,GUBBHOGEN,SW,,,+64.217,+015.550,+0310.0,19730101,20181010
22310,99999,FOLLINGE,SW,,,+63.683,+014.600,+0362.0,20010701,20181010
22320,99999,NORRAKER,SW,,,+64.433,+015.633,+0346.0,19770701,20040903
22330,99999,SAXNAS,SW,,,+64.967,+015.383,+0545.0,20010701,20160421
22340,99999,STROMSUND,SW,,,+63.867,+015.583,+0373.0,19790105,19951130
22360,99999,HALLHAXASEN,SW,,,+63.767,+015.333,+0376.0,19770701,20181010
22420,99999,HOTING,SW,,,+64.083,+016.233,+0241.0,19730101,20181010
22430,99999,JUNSELE,SW,,,+63.683,+016.950,+0214.0,19730101,20181010
22440,99999,JUNSELE,SW,,,+63.683,+016.950,+0217.0,19960201,20080218
22450,99999,VILHELMINA,SW,,,+64.583,+016.850,+0349.0,19960801,20181010
22455,99999,LYCKSELE,SW,,ESNL,+64.548,+018.716,+0214.9,19980408,20181010
22470,99999,KRANGEDE,SW,,,+63.150,+016.167,+0184.0,19730101,20181010
22480,99999,KRANGEDE,SW,,,+63.167,+016.167,+0223.0,19770704,20050218
22510,99999,STORSJO KAPELL,SW,,,+62.800,+013.067,+0575.0,19730101,19770630
22520,99999,IDVATTNET,SW,,,+64.450,+017.083,+0353.0,19830201,20070307
22540,99999,ASELE,SW,,,+64.167,+017.317,+0308.0,19770701,20181010
22550,99999,FRANSTA,SW,,,+62.500,+016.183,+0075.0,19730101,19770630
22560,99999,RISTRASK,SW,,,+64.733,+017.400,+0575.0,20010701,20160421
